"geo_id","city","cases","population","rate"
"610345","Campbell","285","42470","671"
"617610","Cupertino","94","60614","155"
"629504","Gilroy","1066","55525","1920"
"643280","Los Altos","87","30588","284"
"643294","Los Altos Hills","24","8517","282"
"644112","Los Gatos","130","30922","420"
"647766","Milpitas","423","77457","546"
"648956","Monte Sereno","17","3492","487"
"649278","Morgan Hill","465","43876","1060"
"649670","Mountain View","369","80993","456"
"0","Other/Unknown","718","0",
"655282","Palo Alto","217","67019","324"
"668000","San Jose","10820","1026658","1054"
"669084","Santa Clara","779","126209","617"
"670280","Saratoga","77","30886","249"
"677000","Sunnyvale","735","152323","483"
