"geo_id","city","cases","population","rate"
"610345","Campbell","294","42470","692"
"617610","Cupertino","97","60614","160"
"629504","Gilroy","1098","55525","1977"
"643280","Los Altos","89","30588","291"
"643294","Los Altos Hills","26","8517","305"
"644112","Los Gatos","133","30922","430"
"647766","Milpitas","434","77457","560"
"648956","Monte Sereno","17","3492","487"
"649278","Morgan Hill","487","43876","1110"
"649670","Mountain View","383","80993","473"
"0","Other/Unknown","743","0",
"655282","Palo Alto","231","67019","345"
"668000","San Jose","11142","1026658","1085"
"669084","Santa Clara","800","126209","634"
"670280","Saratoga","83","30886","269"
"677000","Sunnyvale","757","152323","497"
