"geo_id","city","cases","population","rate"
"610345","Campbell","183","42470","431"
"617610","Cupertino","69","60614","114"
"629504","Gilroy","494","55525","890"
"643280","Los Altos","67","30588","219"
"643294","Los Altos Hills","17","8517","200"
"644112","Los Gatos","76","30922","246"
"647766","Milpitas","224","77457","289"
"648956","Monte Sereno","15","3492","430"
"649278","Morgan Hill","232","43876","529"
"649670","Mountain View","196","80993","242"
"0","Other/Unknown","555","0",
"655282","Palo Alto","149","67019","222"
"668000","San Jose","5970","1026658","581"
"669084","Santa Clara","473","126209","375"
"670280","Saratoga","54","30886","175"
"677000","Sunnyvale","441","152323","290"
