"geo_id","city","cases","population","rate"
"610345","Campbell","1999","42470","4707"
"617610","Cupertino","865","60614","1427"
"629504","Gilroy","7466","55525","13446"
"643280","Los Altos","650","30588","2125"
"643294","Los Altos Hills","225","8517","2642"
"644112","Los Gatos","1180","30922","3816"
"647766","Milpitas","3517","77457","4541"
"648956","Monte Sereno","91","3492","2606"
"649278","Morgan Hill","3546","43876","8082"
"649670","Mountain View","2955","80993","3648"
"0","Other/Unknown","4219","0",
"655282","Palo Alto","1445","67019","2156"
"668000","San Jose","76044","1026658","7407"
"669084","Santa Clara","5345","126209","4235"
"670280","Saratoga","624","30886","2020"
"677000","Sunnyvale","5398","152323","3544"
