"geo_id","city","cases","population","rate"
"610345","Campbell","454","42470","1069"
"617610","Cupertino","156","60614","257"
"629504","Gilroy","1767","55525","3182"
"643280","Los Altos","142","30588","464"
"643294","Los Altos Hills","43","8517","505"
"644112","Los Gatos","215","30922","695"
"647766","Milpitas","668","77457","862"
"648956","Monte Sereno","23","3492","659"
"649278","Morgan Hill","719","43876","1639"
"649670","Mountain View","680","80993","840"
"0","Other/Unknown","983","0",
"655282","Palo Alto","344","67019","513"
"668000","San Jose","16762","1026658","1633"
"669084","Santa Clara","1199","126209","950"
"670280","Saratoga","146","30886","473"
"677000","Sunnyvale","1120","152323","735"
