"geo_id","city","cases","population","rate"
"610345","campbell","2174","42470","5119"
"617610","cupertino","976","60614","1610"
"629504","gilroy","7703","55525","13873"
"643280","los altos","701","30588","2292"
"643294","los altos hills","244","8517","2865"
"644112","los gatos","1268","30922","4101"
"647766","milpitas","3771","77457","4869"
"648956","monte sereno","97","3492","2778"
"649278","morgan hill","3739","43876","8522"
"649670","mountain view","3171","80993","3915"
"0","other/unknown","4130","0",
"655282","palo alto","1576","67019","2352"
"668000","san jose","79756","1026658","7769"
"669084","santa clara","5748","126209","4554"
"670280","saratoga","678","30886","2195"
"677000","sunnyvale","5821","152323","3821"
