"geo_id","city","cases","population","rate"
"610345","Campbell","1268","42470","2986"
"617610","Cupertino","549","60614","906"
"629504","Gilroy","5031","55525","9061"
"643280","Los Altos","432","30588","1412"
"643294","Los Altos Hills","132","8517","1550"
"644112","Los Gatos","733","30922","2370"
"647766","Milpitas","2148","77457","2773"
"648956","Monte Sereno","58","3492","1661"
"649278","Morgan Hill","2231","43876","5085"
"649670","Mountain View","1839","80993","2271"
"0","Other/Unknown","3116","0",
"655282","Palo Alto","888","67019","1325"
"668000","San Jose","49015","1026658","4774"
"669084","Santa Clara","3236","126209","2564"
"670280","Saratoga","396","30886","1282"
"677000","Sunnyvale","3287","152323","2158"
