"geo_id","city","cases","population","rate"
"610345","Campbell","606","42470","1427"
"617610","Cupertino","232","60614","383"
"629504","Gilroy","2418","55525","4355"
"643280","Los Altos","201","30588","657"
"643294","Los Altos Hills","62","8517","728"
"644112","Los Gatos","316","30922","1022"
"647766","Milpitas","900","77457","1162"
"648956","Monte Sereno","30","3492","859"
"649278","Morgan Hill","1000","43876","2279"
"649670","Mountain View","921","80993","1137"
"0","Other/Unknown","1435","0",
"655282","Palo Alto","431","67019","643"
"668000","San Jose","22481","1026658","2190"
"669084","Santa Clara","1569","126209","1243"
"670280","Saratoga","199","30886","644"
"677000","Sunnyvale","1491","152323","979"
