"geo_id","city","cases","population","rate"
"610345","Campbell","425","42470","1001"
"617610","Cupertino","143","60614","236"
"629504","Gilroy","1692","55525","3047"
"643280","Los Altos","132","30588","432"
"643294","Los Altos Hills","38","8517","446"
"644112","Los Gatos","203","30922","656"
"647766","Milpitas","624","77457","806"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","661","43876","1507"
"649670","Mountain View","647","80993","799"
"0","Other/Unknown","925","0",
"655282","Palo Alto","326","67019","486"
"668000","San Jose","15732","1026658","1532"
"669084","Santa Clara","1137","126209","901"
"670280","Saratoga","129","30886","418"
"677000","Sunnyvale","1048","152323","688"
