"geo_id","city","cases","population","rate"
"610345","Campbell","630","42470","1483"
"617610","Cupertino","241","60614","398"
"629504","Gilroy","2471","55525","4450"
"643280","Los Altos","212","30588","693"
"643294","Los Altos Hills","65","8517","763"
"644112","Los Gatos","328","30922","1061"
"647766","Milpitas","922","77457","1190"
"648956","Monte Sereno","31","3492","888"
"649278","Morgan Hill","1056","43876","2407"
"649670","Mountain View","964","80993","1190"
"0","Other/Unknown","1470","0",
"655282","Palo Alto","445","67019","664"
"668000","San Jose","23268","1026658","2266"
"669084","Santa Clara","1621","126209","1284"
"670280","Saratoga","201","30886","651"
"677000","Sunnyvale","1532","152323","1006"
