"geo_id","city","cases","population","rate"
"610345","Campbell","306","42470","721"
"617610","Cupertino","100","60614","165"
"629504","Gilroy","1273","55525","2293"
"643280","Los Altos","107","30588","350"
"643294","Los Altos Hills","27","8517","317"
"644112","Los Gatos","156","30922","504"
"647766","Milpitas","474","77457","612"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","527","43876","1201"
"649670","Mountain View","457","80993","564"
"0","Other/Unknown","794","0",
"655282","Palo Alto","247","67019","369"
"668000","San Jose","12148","1026658","1183"
"669084","Santa Clara","863","126209","684"
"670280","Saratoga","92","30886","298"
"677000","Sunnyvale","833","152323","547"
