"geo_id","city","cases","population","rate"
"610345","Campbell","437","42470","1029"
"617610","Cupertino","148","60614","244"
"629504","Gilroy","1721","55525","3100"
"643280","Los Altos","136","30588","445"
"643294","Los Altos Hills","41","8517","481"
"644112","Los Gatos","204","30922","660"
"647766","Milpitas","634","77457","819"
"648956","Monte Sereno","20","3492","573"
"649278","Morgan Hill","674","43876","1536"
"649670","Mountain View","654","80993","807"
"0","Other/Unknown","955","0",
"655282","Palo Alto","332","67019","495"
"668000","San Jose","16006","1026658","1559"
"669084","Santa Clara","1151","126209","912"
"670280","Saratoga","135","30886","437"
"677000","Sunnyvale","1065","152323","699"
