"geo_id","city","cases","population","rate"
"610345","Campbell","324","42470","763"
"617610","Cupertino","108","60614","178"
"629504","Gilroy","1387","55525","2498"
"643280","Los Altos","115","30588","376"
"643294","Los Altos Hills","31","8517","364"
"644112","Los Gatos","161","30922","521"
"647766","Milpitas","499","77457","644"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","573","43876","1306"
"649670","Mountain View","535","80993","661"
"0","Other/Unknown","804","0",
"655282","Palo Alto","266","67019","397"
"668000","San Jose","13035","1026658","1270"
"669084","Santa Clara","912","126209","723"
"670280","Saratoga","106","30886","343"
"677000","Sunnyvale","885","152323","581"
