"geo_id","city","cases","population","rate"
"610345","Campbell","320","42470","753"
"617610","Cupertino","106","60614","175"
"629504","Gilroy","1366","55525","2460"
"643280","Los Altos","111","30588","363"
"643294","Los Altos Hills","30","8517","352"
"644112","Los Gatos","161","30922","521"
"647766","Milpitas","494","77457","638"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","569","43876","1297"
"649670","Mountain View","526","80993","649"
"0","Other/Unknown","815","0",
"655282","Palo Alto","261","67019","389"
"668000","San Jose","12880","1026658","1255"
"669084","Santa Clara","909","126209","720"
"670280","Saratoga","105","30886","340"
"677000","Sunnyvale","877","152323","576"
