"geo_id","city","cases","population","rate"
"610345","Campbell","3058","42470","7200"
"617610","Cupertino","1458","60614","2405"
"629504","Gilroy","9434","55525","16991"
"643280","Los Altos","1036","30588","3387"
"643294","Los Altos Hills","348","8517","4086"
"644112","Los Gatos","1903","30922","6154"
"647766","Milpitas","4794","77457","6189"
"648956","Monte Sereno","153","3492","4381"
"649278","Morgan Hill","5172","43876","11788"
"649670","Mountain View","4160","80993","5136"
"0","Other/Unknown","5300","0",
"655282","Palo Alto","2335","67019","3484"
"668000","San Jose","101343","1026658","9871"
"669084","Santa Clara","7767","126209","6154"
"670280","Saratoga","1019","30886","3299"
"677000","Sunnyvale","7691","152323","5049"
