"geo_id","city","cases","population","rate"
"610345","Campbell","273","42470","643"
"617610","Cupertino","91","60614","150"
"629504","Gilroy","1016","55525","1830"
"643280","Los Altos","82","30588","268"
"643294","Los Altos Hills","24","8517","282"
"644112","Los Gatos","128","30922","414"
"647766","Milpitas","395","77457","510"
"648956","Monte Sereno","17","3492","487"
"649278","Morgan Hill","444","43876","1012"
"649670","Mountain View","343","80993","423"
"0","Other/Unknown","707","0",
"655282","Palo Alto","206","67019","307"
"668000","San Jose","10268","1026658","1000"
"669084","Santa Clara","732","126209","580"
"670280","Saratoga","74","30886","240"
"677000","Sunnyvale","696","152323","457"
