"geo_id","city","cases","population","rate"
"610345","Campbell","365","42470","859"
"617610","Cupertino","124","60614","205"
"629504","Gilroy","1556","55525","2802"
"643280","Los Altos","125","30588","409"
"643294","Los Altos Hills","33","8517","387"
"644112","Los Gatos","177","30922","572"
"647766","Milpitas","555","77457","717"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","620","43876","1413"
"649670","Mountain View","588","80993","726"
"0","Other/Unknown","858","0",
"655282","Palo Alto","300","67019","448"
"668000","San Jose","14202","1026658","1383"
"669084","Santa Clara","1008","126209","799"
"670280","Saratoga","110","30886","356"
"677000","Sunnyvale","965","152323","634"
