"geo_id","city","cases","population","rate"
"610345","Campbell","431","42470","1015"
"617610","Cupertino","145","60614","239"
"629504","Gilroy","1705","55525","3071"
"643280","Los Altos","132","30588","432"
"643294","Los Altos Hills","40","8517","470"
"644112","Los Gatos","204","30922","660"
"647766","Milpitas","631","77457","815"
"648956","Monte Sereno","20","3492","573"
"649278","Morgan Hill","666","43876","1518"
"649670","Mountain View","651","80993","804"
"0","Other/Unknown","953","0",
"655282","Palo Alto","330","67019","492"
"668000","San Jose","15899","1026658","1549"
"669084","Santa Clara","1147","126209","909"
"670280","Saratoga","133","30886","431"
"677000","Sunnyvale","1057","152323","694"
