"geo_id","city","cases","population","rate"
"610345","Campbell","785","42470","1848"
"617610","Cupertino","288","60614","475"
"629504","Gilroy","3035","55525","5466"
"643280","Los Altos","243","30588","794"
"643294","Los Altos Hills","75","8517","881"
"644112","Los Gatos","425","30922","1374"
"647766","Milpitas","1209","77457","1561"
"648956","Monte Sereno","38","3492","1088"
"649278","Morgan Hill","1341","43876","3056"
"649670","Mountain View","1202","80993","1484"
"0","Other/Unknown","1844","0",
"655282","Palo Alto","537","67019","801"
"668000","San Jose","28970","1026658","2822"
"669084","Santa Clara","1971","126209","1562"
"670280","Saratoga","237","30886","767"
"677000","Sunnyvale","1839","152323","1207"
