"geo_id","city","cases","population","rate"
"610345","Campbell","1629","42470","3836"
"617610","Cupertino","690","60614","1138"
"629504","Gilroy","6179","55525","11128"
"643280","Los Altos","535","30588","1749"
"643294","Los Altos Hills","166","8517","1949"
"644112","Los Gatos","899","30922","2907"
"647766","Milpitas","2816","77457","3636"
"648956","Monte Sereno","69","3492","1976"
"649278","Morgan Hill","2853","43876","6502"
"649670","Mountain View","2355","80993","2908"
"0","Other/Unknown","3886","0",
"655282","Palo Alto","1136","67019","1695"
"668000","San Jose","62304","1026658","6069"
"669084","Santa Clara","4107","126209","3254"
"670280","Saratoga","481","30886","1557"
"677000","Sunnyvale","4261","152323","2797"
