"geo_id","city","cases","population","rate"
"610345","Campbell","262","42470","617"
"617610","Cupertino","89","60614","147"
"629504","Gilroy","995","55525","1792"
"643280","Los Altos","82","30588","268"
"643294","Los Altos Hills","24","8517","282"
"644112","Los Gatos","125","30922","404"
"647766","Milpitas","393","77457","507"
"648956","Monte Sereno","17","3492","487"
"649278","Morgan Hill","433","43876","987"
"649670","Mountain View","341","80993","421"
"0","Other/Unknown","695","0",
"655282","Palo Alto","205","67019","306"
"668000","San Jose","10112","1026658","985"
"669084","Santa Clara","724","126209","574"
"670280","Saratoga","73","30886","236"
"677000","Sunnyvale","688","152323","452"
