"geo_id","city","cases","population","rate"
"610345","Campbell","1617","42470","3807"
"617610","Cupertino","685","60614","1130"
"629504","Gilroy","6133","55525","11045"
"643280","Los Altos","532","30588","1739"
"643294","Los Altos Hills","164","8517","1926"
"644112","Los Gatos","888","30922","2872"
"647766","Milpitas","2797","77457","3611"
"648956","Monte Sereno","69","3492","1976"
"649278","Morgan Hill","2825","43876","6439"
"649670","Mountain View","2344","80993","2894"
"0","Other/Unknown","3863","0",
"655282","Palo Alto","1125","67019","1679"
"668000","San Jose","61741","1026658","6014"
"669084","Santa Clara","4077","126209","3230"
"670280","Saratoga","478","30886","1548"
"677000","Sunnyvale","4219","152323","2770"
