"geo_id","city","cases","population","rate"
"610345","Campbell","2665","42470","6275"
"617610","Cupertino","1200","60614","1980"
"629504","Gilroy","8655","55525","15588"
"643280","Los Altos","864","30588","2825"
"643294","Los Altos Hills","292","8517","3428"
"644112","Los Gatos","1600","30922","5174"
"647766","Milpitas","4376","77457","5650"
"648956","Monte Sereno","128","3492","3666"
"649278","Morgan Hill","4555","43876","10382"
"649670","Mountain View","3707","80993","4577"
"0","Other/Unknown","4787","0",
"655282","Palo Alto","1965","67019","2932"
"668000","San Jose","92221","1026658","8983"
"669084","Santa Clara","6879","126209","5450"
"670280","Saratoga","841","30886","2723"
"677000","Sunnyvale","6852","152323","4498"
