"geo_id","city","cases","population","rate"
"610345","Campbell","2096","42470","4935"
"617610","Cupertino","940","60614","1551"
"629504","Gilroy","7590","55525","13670"
"643280","Los Altos","685","30588","2239"
"643294","Los Altos Hills","240","8517","2818"
"644112","Los Gatos","1219","30922","3942"
"647766","Milpitas","3681","77457","4752"
"648956","Monte Sereno","95","3492","2721"
"649278","Morgan Hill","3620","43876","8251"
"649670","Mountain View","3082","80993","3805"
"0","Other/Unknown","4208","0",
"655282","Palo Alto","1530","67019","2283"
"668000","San Jose","78113","1026658","7608"
"669084","Santa Clara","5592","126209","4431"
"670280","Saratoga","661","30886","2140"
"677000","Sunnyvale","5654","152323","3712"
