"geo_id","city","cases","population","rate"
"610345","Campbell","563","42470","1326"
"617610","Cupertino","212","60614","350"
"629504","Gilroy","2245","55525","4043"
"643280","Los Altos","181","30588","592"
"643294","Los Altos Hills","58","8517","681"
"644112","Los Gatos","276","30922","893"
"647766","Milpitas","821","77457","1060"
"648956","Monte Sereno","30","3492","859"
"649278","Morgan Hill","908","43876","2069"
"649670","Mountain View","822","80993","1015"
"0","Other/Unknown","1227","0",
"655282","Palo Alto","401","67019","598"
"668000","San Jose","20851","1026658","2031"
"669084","Santa Clara","1459","126209","1156"
"670280","Saratoga","180","30886","583"
"677000","Sunnyvale","1369","152323","899"
