"geo_id","city","cases","population","rate"
"610345","Campbell","2054","42470","4836"
"617610","Cupertino","919","60614","1516"
"629504","Gilroy","7553","55525","13603"
"643280","Los Altos","679","30588","2220"
"643294","Los Altos Hills","237","8517","2783"
"644112","Los Gatos","1216","30922","3932"
"647766","Milpitas","3654","77457","4717"
"648956","Monte Sereno","93","3492","2663"
"649278","Morgan Hill","3602","43876","8209"
"649670","Mountain View","3050","80993","3766"
"0","Other/Unknown","4251","0",
"655282","Palo Alto","1506","67019","2247"
"668000","San Jose","77620","1026658","7560"
"669084","Santa Clara","5531","126209","4382"
"670280","Saratoga","649","30886","2101"
"677000","Sunnyvale","5567","152323","3655"
