"geo_id","city","cases","population","rate"
"610345","Campbell","1691","42470","3982"
"617610","Cupertino","711","60614","1173"
"629504","Gilroy","6469","55525","11651"
"643280","Los Altos","548","30588","1792"
"643294","Los Altos Hills","171","8517","2008"
"644112","Los Gatos","927","30922","2998"
"647766","Milpitas","2934","77457","3788"
"648956","Monte Sereno","70","3492","2005"
"649278","Morgan Hill","2922","43876","6660"
"649670","Mountain View","2440","80993","3013"
"0","Other/Unknown","3972","0",
"655282","Palo Alto","1205","67019","1798"
"668000","San Jose","64739","1026658","6306"
"669084","Santa Clara","4294","126209","3402"
"670280","Saratoga","502","30886","1625"
"677000","Sunnyvale","4462","152323","2929"
