"geo_id","city","cases","population","rate"
"610345","Campbell","335","42470","789"
"617610","Cupertino","111","60614","183"
"629504","Gilroy","1441","55525","2595"
"643280","Los Altos","117","30588","383"
"643294","Los Altos Hills","31","8517","364"
"644112","Los Gatos","163","30922","527"
"647766","Milpitas","516","77457","666"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","588","43876","1340"
"649670","Mountain View","547","80993","675"
"0","Other/Unknown","821","0",
"655282","Palo Alto","274","67019","409"
"668000","San Jose","13345","1026658","1300"
"669084","Santa Clara","928","126209","735"
"670280","Saratoga","107","30886","346"
"677000","Sunnyvale","909","152323","597"
