"geo_id","city","cases","population","rate"
"610345","Campbell","2094","42470","4931"
"617610","Cupertino","940","60614","1551"
"629504","Gilroy","7582","55525","13655"
"643280","Los Altos","686","30588","2243"
"643294","Los Altos Hills","238","8517","2794"
"644112","Los Gatos","1217","30922","3936"
"647766","Milpitas","3678","77457","4748"
"648956","Monte Sereno","95","3492","2721"
"649278","Morgan Hill","3619","43876","8248"
"649670","Mountain View","3082","80993","3805"
"0","Other/Unknown","4213","0",
"655282","Palo Alto","1521","67019","2270"
"668000","San Jose","77949","1026658","7592"
"669084","Santa Clara","5578","126209","4420"
"670280","Saratoga","659","30886","2134"
"677000","Sunnyvale","5645","152323","3706"
