"geo_id","city","cases","population","rate"
"610345","Campbell","1795","42470","4227"
"617610","Cupertino","757","60614","1249"
"629504","Gilroy","6806","55525","12258"
"643280","Los Altos","582","30588","1903"
"643294","Los Altos Hills","180","8517","2113"
"644112","Los Gatos","1005","30922","3250"
"647766","Milpitas","3125","77457","4034"
"648956","Monte Sereno","74","3492","2119"
"649278","Morgan Hill","3122","43876","7116"
"649670","Mountain View","2606","80993","3218"
"0","Other/Unknown","4086","0",
"655282","Palo Alto","1292","67019","1928"
"668000","San Jose","68416","1026658","6664"
"669084","Santa Clara","4604","126209","3648"
"670280","Saratoga","538","30886","1742"
"677000","Sunnyvale","4760","152323","3125"
