"geo_id","city","cases","population","rate"
"610345","Campbell","1860","42470","4380"
"617610","Cupertino","792","60614","1307"
"629504","Gilroy","7069","55525","12731"
"643280","Los Altos","619","30588","2024"
"643294","Los Altos Hills","183","8517","2149"
"644112","Los Gatos","1062","30922","3434"
"647766","Milpitas","3248","77457","4193"
"648956","Monte Sereno","74","3492","2119"
"649278","Morgan Hill","3285","43876","7487"
"649670","Mountain View","2725","80993","3364"
"0","Other/Unknown","4186","0",
"655282","Palo Alto","1342","67019","2002"
"668000","San Jose","70843","1026658","6900"
"669084","Santa Clara","4788","126209","3794"
"670280","Saratoga","559","30886","1810"
"677000","Sunnyvale","4984","152323","3272"
