"geo_id","city","cases","population","rate"
"610345","Campbell","1852","42470","4361"
"617610","Cupertino","790","60614","1303"
"629504","Gilroy","7017","55525","12638"
"643280","Los Altos","611","30588","1998"
"643294","Los Altos Hills","182","8517","2137"
"644112","Los Gatos","1053","30922","3405"
"647766","Milpitas","3218","77457","4155"
"648956","Monte Sereno","74","3492","2119"
"649278","Morgan Hill","3242","43876","7389"
"649670","Mountain View","2703","80993","3337"
"0","Other/Unknown","4163","0",
"655282","Palo Alto","1333","67019","1989"
"668000","San Jose","70304","1026658","6848"
"669084","Santa Clara","4732","126209","3749"
"670280","Saratoga","551","30886","1784"
"677000","Sunnyvale","4924","152323","3233"
