"geo_id","city","cases","population","rate"
"610345","Campbell","6398","42470","15065"
"617610","Cupertino","4241","60614","6997"
"629504","Gilroy","15394","55525","27724"
"643280","Los Altos","2562","30588","8376"
"643294","Los Altos Hills","727","8517","8536"
"644112","Los Gatos","4319","30922","13967"
"647766","Milpitas","10428","77457","13463"
"648956","Monte Sereno","352","3492","10080"
"649278","Morgan Hill","9576","43876","21825"
"649670","Mountain View","8504","80993","10500"
"0","Other/Unknown","15452","0",
"655282","Palo Alto","5662","67019","8448"
"668000","San Jose","191408","1026658","18644"
"669084","Santa Clara","17081","126209","13534"
"670280","Saratoga","2411","30886","7806"
"677000","Sunnyvale","16473","152323","10815"
