"geo_id","city","cases","population","rate"
"610345","Campbell","313","42470","737"
"617610","Cupertino","103","60614","170"
"629504","Gilroy","1345","55525","2422"
"643280","Los Altos","111","30588","363"
"643294","Los Altos Hills","29","8517","340"
"644112","Los Gatos","160","30922","517"
"647766","Milpitas","489","77457","631"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","552","43876","1258"
"649670","Mountain View","512","80993","632"
"0","Other/Unknown","789","0",
"655282","Palo Alto","253","67019","378"
"668000","San Jose","12612","1026658","1228"
"669084","Santa Clara","892","126209","707"
"670280","Saratoga","101","30886","327"
"677000","Sunnyvale","863","152323","567"
