"geo_id","city","cases","population","rate"
"610345","Campbell","369","42470","869"
"617610","Cupertino","132","60614","218"
"629504","Gilroy","1590","55525","2864"
"643280","Los Altos","124","30588","405"
"643294","Los Altos Hills","36","8517","423"
"644112","Los Gatos","182","30922","589"
"647766","Milpitas","577","77457","745"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","632","43876","1440"
"649670","Mountain View","604","80993","746"
"0","Other/Unknown","877","0",
"655282","Palo Alto","305","67019","455"
"668000","San Jose","14567","1026658","1419"
"669084","Santa Clara","1037","126209","822"
"670280","Saratoga","115","30886","372"
"677000","Sunnyvale","988","152323","649"
