"geo_id","city","cases","population","rate"
"610345","Campbell","370","42470","871"
"617610","Cupertino","131","60614","216"
"629504","Gilroy","1587","55525","2858"
"643280","Los Altos","124","30588","405"
"643294","Los Altos Hills","35","8517","411"
"644112","Los Gatos","182","30922","589"
"647766","Milpitas","573","77457","740"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","624","43876","1422"
"649670","Mountain View","602","80993","743"
"0","Other/Unknown","855","0",
"655282","Palo Alto","304","67019","454"
"668000","San Jose","14519","1026658","1414"
"669084","Santa Clara","1035","126209","820"
"670280","Saratoga","113","30886","366"
"677000","Sunnyvale","983","152323","645"
