"geo_id","city","cases","population","rate"
"610345","Campbell","212","42470","499"
"617610","Cupertino","82","60614","135"
"629504","Gilroy","707","55525","1273"
"643280","Los Altos","79","30588","258"
"643294","Los Altos Hills","21","8517","247"
"644112","Los Gatos","82","30922","265"
"647766","Milpitas","301","77457","389"
"648956","Monte Sereno","16","3492","458"
"649278","Morgan Hill","328","43876","748"
"649670","Mountain View","249","80993","307"
"0","Other/Unknown","608","0",
"655282","Palo Alto","175","67019","261"
"668000","San Jose","7901","1026658","770"
"669084","Santa Clara","582","126209","461"
"670280","Saratoga","61","30886","198"
"677000","Sunnyvale","550","152323","361"
