"geo_id","city","cases","population","rate"
"610345","Campbell","1226","42470","2887"
"617610","Cupertino","529","60614","873"
"629504","Gilroy","4867","55525","8765"
"643280","Los Altos","418","30588","1367"
"643294","Los Altos Hills","122","8517","1432"
"644112","Los Gatos","705","30922","2280"
"647766","Milpitas","2069","77457","2671"
"648956","Monte Sereno","58","3492","1661"
"649278","Morgan Hill","2148","43876","4896"
"649670","Mountain View","1786","80993","2205"
"0","Other/Unknown","3092","0",
"655282","Palo Alto","868","67019","1295"
"668000","San Jose","47190","1026658","4596"
"669084","Santa Clara","3130","126209","2480"
"670280","Saratoga","387","30886","1253"
"677000","Sunnyvale","3160","152323","2075"
