"geo_id","city","cases","population","rate"
"610345","Campbell","1925","42470","4533"
"617610","Cupertino","819","60614","1351"
"629504","Gilroy","7348","55525","13234"
"643280","Los Altos","644","30588","2105"
"643294","Los Altos Hills","209","8517","2454"
"644112","Los Gatos","1123","30922","3632"
"647766","Milpitas","3384","77457","4369"
"648956","Monte Sereno","80","3492","2291"
"649278","Morgan Hill","3429","43876","7815"
"649670","Mountain View","2852","80993","3521"
"0","Other/Unknown","4207","0",
"655282","Palo Alto","1387","67019","2070"
"668000","San Jose","73940","1026658","7202"
"669084","Santa Clara","5050","126209","4001"
"670280","Saratoga","593","30886","1920"
"677000","Sunnyvale","5184","152323","3403"
