"geo_id","city","cases","population","rate"
"610345","Campbell","8769","42470","20648"
"617610","Cupertino","7193","60614","11867"
"629504","Gilroy","18885","55525","34012"
"643280","Los Altos","4277","30588","13983"
"643294","Los Altos Hills","1080","8517","12681"
"644112","Los Gatos","6041","30922","19536"
"647766","Milpitas","14802","77457","19110"
"648956","Monte Sereno","257","3492","7360"
"649278","Morgan Hill","12335","43876","28113"
"649670","Mountain View","12228","80993","15098"
"0","Other/Unknown","20742","0",
"655282","Palo Alto","9368","67019","13978"
"668000","San Jose","253261","1026658","24668"
"669084","Santa Clara","23860","126209","18905"
"670280","Saratoga","3923","30886","12702"
"677000","Sunnyvale","23492","152323","15422"
