"geo_id","city","cases","population","rate"
"610345","Campbell","8390","42470","19755"
"617610","Cupertino","6739","60614","11118"
"629504","Gilroy","18172","55525","32728"
"643280","Los Altos","4026","30588","13162"
"643294","Los Altos Hills","1043","8517","12246"
"644112","Los Gatos","5819","30922","18818"
"647766","Milpitas","14101","77457","18205"
"648956","Monte Sereno","241","3492","6901"
"649278","Morgan Hill","11832","43876","26967"
"649670","Mountain View","11630","80993","14359"
"0","Other/Unknown","19686","0",
"655282","Palo Alto","8793","67019","13120"
"668000","San Jose","242884","1026658","23658"
"669084","Santa Clara","22690","126209","17978"
"670280","Saratoga","3736","30886","12096"
"677000","Sunnyvale","22326","152323","14657"
