"geo_id","city","cases","population","rate"
"610345","Campbell","361","42470","850"
"617610","Cupertino","117","60614","193"
"629504","Gilroy","1539","55525","2772"
"643280","Los Altos","124","30588","405"
"643294","Los Altos Hills","33","8517","387"
"644112","Los Gatos","172","30922","556"
"647766","Milpitas","549","77457","709"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","614","43876","1399"
"649670","Mountain View","574","80993","709"
"0","Other/Unknown","835","0",
"655282","Palo Alto","295","67019","440"
"668000","San Jose","13968","1026658","1361"
"669084","Santa Clara","981","126209","777"
"670280","Saratoga","108","30886","350"
"677000","Sunnyvale","952","152323","625"
