"geo_id","city","cases","population","rate"
"610345","Campbell","366","42470","862"
"617610","Cupertino","126","60614","208"
"629504","Gilroy","1562","55525","2813"
"643280","Los Altos","126","30588","412"
"643294","Los Altos Hills","33","8517","387"
"644112","Los Gatos","177","30922","572"
"647766","Milpitas","558","77457","720"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","620","43876","1413"
"649670","Mountain View","596","80993","736"
"0","Other/Unknown","853","0",
"655282","Palo Alto","303","67019","452"
"668000","San Jose","14290","1026658","1392"
"669084","Santa Clara","1020","126209","808"
"670280","Saratoga","112","30886","363"
"677000","Sunnyvale","973","152323","639"
