"geo_id","city","cases","population","rate"
"610345","Campbell","6972","42470","16416"
"617610","Cupertino","4947","60614","8161"
"629504","Gilroy","15935","55525","28699"
"643280","Los Altos","3063","30588","10014"
"643294","Los Altos Hills","838","8517","9839"
"644112","Los Gatos","4831","30922","15623"
"647766","Milpitas","11375","77457","14686"
"648956","Monte Sereno","389","3492","11140"
"649278","Morgan Hill","10113","43876","23049"
"649670","Mountain View","9393","80993","11597"
"0","Other/Unknown","16732","0",
"655282","Palo Alto","6602","67019","9851"
"668000","San Jose","203344","1026658","19806"
"669084","Santa Clara","18579","126209","14721"
"670280","Saratoga","2831","30886","9166"
"677000","Sunnyvale","17958","152323","11789"
