"geo_id","city","cases","population","rate"
"610345","Campbell","1896","42470","4464"
"617610","Cupertino","812","60614","1340"
"629504","Gilroy","7222","55525","13007"
"643280","Los Altos","631","30588","2063"
"643294","Los Altos Hills","201","8517","2360"
"644112","Los Gatos","1097","30922","3548"
"647766","Milpitas","3314","77457","4279"
"648956","Monte Sereno","78","3492","2234"
"649278","Morgan Hill","3347","43876","7628"
"649670","Mountain View","2782","80993","3435"
"0","Other/Unknown","4194","0",
"655282","Palo Alto","1358","67019","2026"
"668000","San Jose","72317","1026658","7044"
"669084","Santa Clara","4927","126209","3904"
"670280","Saratoga","583","30886","1888"
"677000","Sunnyvale","5082","152323","3336"
