"geo_id","city","cases","population","rate"
"610345","Campbell","3265","42470","7688"
"617610","Cupertino","1635","60614","2697"
"629504","Gilroy","9685","55525","17443"
"643280","Los Altos","1155","30588","3776"
"643294","Los Altos Hills","383","8517","4497"
"644112","Los Gatos","2049","30922","6626"
"647766","Milpitas","5098","77457","6582"
"648956","Monte Sereno","172","3492","4926"
"649278","Morgan Hill","5376","43876","12253"
"649670","Mountain View","4373","80993","5399"
"0","Other/Unknown","5775","0",
"655282","Palo Alto","2529","67019","3774"
"668000","San Jose","105674","1026658","10293"
"669084","Santa Clara","8217","126209","6511"
"670280","Saratoga","1142","30886","3697"
"677000","Sunnyvale","8170","152323","5364"
