"geo_id","city","cases","population","rate"
"610345","Campbell","2408","42470","5670"
"617610","Cupertino","1072","60614","1769"
"629504","Gilroy","8075","55525","14543"
"643280","Los Altos","769","30588","2514"
"643294","Los Altos Hills","262","8517","3076"
"644112","Los Gatos","1412","30922","4566"
"647766","Milpitas","4034","77457","5208"
"648956","Monte Sereno","112","3492","3207"
"649278","Morgan Hill","4068","43876","9272"
"649670","Mountain View","3400","80993","4198"
"0","Other/Unknown","4465","0",
"655282","Palo Alto","1770","67019","2641"
"668000","San Jose","84659","1026658","8246"
"669084","Santa Clara","6194","126209","4908"
"670280","Saratoga","745","30886","2412"
"677000","Sunnyvale","6185","152323","4060"
