"geo_id","city","cases","population","rate"
"610345","Campbell","6050","42470","14245"
"617610","Cupertino","3950","60614","6517"
"629504","Gilroy","14858","55525","26759"
"643280","Los Altos","2349","30588","7679"
"643294","Los Altos Hills","665","8517","7808"
"644112","Los Gatos","4053","30922","13107"
"647766","Milpitas","9825","77457","12684"
"648956","Monte Sereno","336","3492","9622"
"649278","Morgan Hill","9143","43876","20838"
"649670","Mountain View","7981","80993","9854"
"0","Other/Unknown","14342","0",
"655282","Palo Alto","5164","67019","7705"
"668000","San Jose","183699","1026658","17893"
"669084","Santa Clara","16191","126209","12829"
"670280","Saratoga","2250","30886","7285"
"677000","Sunnyvale","15593","152323","10237"
