"geo_id","city","cases","population","rate"
"610345","Campbell","9028","42470","21257"
"617610","Cupertino","7501","60614","12375"
"629504","Gilroy","19280","55525","34723"
"643280","Los Altos","4445","30588","14532"
"643294","Los Altos Hills","1126","8517","13221"
"644112","Los Gatos","6225","30922","20131"
"647766","Milpitas","15250","77457","19688"
"648956","Monte Sereno","264","3492","7560"
"649278","Morgan Hill","12616","43876","28754"
"649670","Mountain View","12640","80993","15606"
"0","Other/Unknown","21572","0",
"655282","Palo Alto","9792","67019","14611"
"668000","San Jose","259900","1026658","25315"
"669084","Santa Clara","24642","126209","19525"
"670280","Saratoga","4048","30886","13106"
"677000","Sunnyvale","24334","152323","15975"
