"geo_id","city","cases","population","rate"
"610345","Campbell","1820","42470","4285"
"617610","Cupertino","761","60614","1255"
"629504","Gilroy","6861","55525","12357"
"643280","Los Altos","585","30588","1913"
"643294","Los Altos Hills","180","8517","2113"
"644112","Los Gatos","1018","30922","3292"
"647766","Milpitas","3144","77457","4059"
"648956","Monte Sereno","74","3492","2119"
"649278","Morgan Hill","3148","43876","7175"
"649670","Mountain View","2636","80993","3255"
"0","Other/Unknown","4119","0",
"655282","Palo Alto","1309","67019","1953"
"668000","San Jose","68972","1026658","6718"
"669084","Santa Clara","4633","126209","3671"
"670280","Saratoga","542","30886","1755"
"677000","Sunnyvale","4807","152323","3156"
