"geo_id","city","cases","population","rate"
"610345","Campbell","227","42470","534"
"617610","Cupertino","85","60614","140"
"629504","Gilroy","815","55525","1468"
"643280","Los Altos","80","30588","262"
"643294","Los Altos Hills","21","8517","247"
"644112","Los Gatos","89","30922","288"
"647766","Milpitas","323","77457","417"
"648956","Monte Sereno","16","3492","458"
"649278","Morgan Hill","348","43876","793"
"649670","Mountain View","276","80993","341"
"0","Other/Unknown","652","0",
"655282","Palo Alto","183","67019","273"
"668000","San Jose","8571","1026658","835"
"669084","Santa Clara","627","126209","497"
"670280","Saratoga","61","30886","198"
"677000","Sunnyvale","588","152323","386"
