"geo_id","city","cases","population","rate"
"610345","Campbell","284","42470","669"
"617610","Cupertino","93","60614","153"
"629504","Gilroy","1059","55525","1907"
"643280","Los Altos","85","30588","278"
"643294","Los Altos Hills","24","8517","282"
"644112","Los Gatos","128","30922","414"
"647766","Milpitas","418","77457","540"
"648956","Monte Sereno","17","3492","487"
"649278","Morgan Hill","462","43876","1053"
"649670","Mountain View","366","80993","452"
"0","Other/Unknown","718","0",
"655282","Palo Alto","215","67019","321"
"668000","San Jose","10708","1026658","1043"
"669084","Santa Clara","770","126209","610"
"670280","Saratoga","76","30886","246"
"677000","Sunnyvale","728","152323","478"
