"geo_id","city","cases","population","rate"
"610345","Campbell","333","42470","784"
"617610","Cupertino","111","60614","183"
"629504","Gilroy","1436","55525","2586"
"643280","Los Altos","116","30588","379"
"643294","Los Altos Hills","31","8517","364"
"644112","Los Gatos","163","30922","527"
"647766","Milpitas","514","77457","664"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","585","43876","1333"
"649670","Mountain View","543","80993","670"
"0","Other/Unknown","807","0",
"655282","Palo Alto","275","67019","410"
"668000","San Jose","13259","1026658","1291"
"669084","Santa Clara","926","126209","734"
"670280","Saratoga","107","30886","346"
"677000","Sunnyvale","904","152323","593"
