"geo_id","city","cases","population","rate"
"610345","Campbell","1855","42470","4368"
"617610","Cupertino","792","60614","1307"
"629504","Gilroy","7058","55525","12711"
"643280","Los Altos","618","30588","2020"
"643294","Los Altos Hills","183","8517","2149"
"644112","Los Gatos","1061","30922","3431"
"647766","Milpitas","3237","77457","4179"
"648956","Monte Sereno","74","3492","2119"
"649278","Morgan Hill","3269","43876","7451"
"649670","Mountain View","2722","80993","3361"
"0","Other/Unknown","4189","0",
"655282","Palo Alto","1341","67019","2001"
"668000","San Jose","70685","1026658","6885"
"669084","Santa Clara","4784","126209","3791"
"670280","Saratoga","557","30886","1803"
"677000","Sunnyvale","4972","152323","3264"
