"geo_id","city","cases","population","rate"
"610345","Campbell","440","42470","1036"
"617610","Cupertino","151","60614","249"
"629504","Gilroy","1741","55525","3136"
"643280","Los Altos","135","30588","441"
"643294","Los Altos Hills","42","8517","493"
"644112","Los Gatos","209","30922","676"
"647766","Milpitas","645","77457","833"
"648956","Monte Sereno","20","3492","573"
"649278","Morgan Hill","686","43876","1563"
"649670","Mountain View","663","80993","819"
"0","Other/Unknown","953","0",
"655282","Palo Alto","334","67019","498"
"668000","San Jose","16268","1026658","1585"
"669084","Santa Clara","1164","126209","922"
"670280","Saratoga","136","30886","440"
"677000","Sunnyvale","1078","152323","708"
