"geo_id","city","cases","population","rate"
"610345","Campbell","1004","42470","2364"
"617610","Cupertino","355","60614","586"
"629504","Gilroy","3915","55525","7051"
"643280","Los Altos","333","30588","1089"
"643294","Los Altos Hills","88","8517","1033"
"644112","Los Gatos","538","30922","1740"
"647766","Milpitas","1579","77457","2039"
"648956","Monte Sereno","50","3492","1432"
"649278","Morgan Hill","1702","43876","3879"
"649670","Mountain View","1450","80993","1790"
"0","Other/Unknown","2440","0",
"655282","Palo Alto","680","67019","1015"
"668000","San Jose","37128","1026658","3616"
"669084","Santa Clara","2411","126209","1910"
"670280","Saratoga","288","30886","932"
"677000","Sunnyvale","2373","152323","1558"
