"geo_id","city","cases","population","rate"
"610345","Campbell","7121","42470","16767"
"617610","Cupertino","5150","60614","8496"
"629504","Gilroy","16122","55525","29036"
"643280","Los Altos","3219","30588","10524"
"643294","Los Altos Hills","863","8517","10133"
"644112","Los Gatos","4954","30922","16021"
"647766","Milpitas","11710","77457","15118"
"648956","Monte Sereno","402","3492","11512"
"649278","Morgan Hill","10269","43876","23405"
"649670","Mountain View","9738","80993","12023"
"0","Other/Unknown","17101","0",
"655282","Palo Alto","6865","67019","10243"
"668000","San Jose","207350","1026658","20197"
"669084","Santa Clara","18994","126209","15050"
"670280","Saratoga","2971","30886","9619"
"677000","Sunnyvale","18481","152323","12133"
