"geo_id","city","cases","population","rate"
"610345","Campbell","188","42470","443"
"617610","Cupertino","77","60614","127"
"629504","Gilroy","530","55525","955"
"643280","Los Altos","67","30588","219"
"643294","Los Altos Hills","18","8517","211"
"644112","Los Gatos","79","30922","255"
"647766","Milpitas","234","77457","302"
"648956","Monte Sereno","15","3492","430"
"649278","Morgan Hill","251","43876","572"
"649670","Mountain View","201","80993","248"
"0","Other/Unknown","575","0",
"655282","Palo Alto","154","67019","230"
"668000","San Jose","6331","1026658","617"
"669084","Santa Clara","496","126209","393"
"670280","Saratoga","55","30886","178"
"677000","Sunnyvale","460","152323","302"
