"geo_id","city","cases","population","rate"
"610345","Campbell","321","42470","756"
"617610","Cupertino","106","60614","175"
"629504","Gilroy","1376","55525","2478"
"643280","Los Altos","112","30588","366"
"643294","Los Altos Hills","29","8517","340"
"644112","Los Gatos","163","30922","527"
"647766","Milpitas","496","77457","640"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","570","43876","1299"
"649670","Mountain View","528","80993","652"
"0","Other/Unknown","803","0",
"655282","Palo Alto","262","67019","391"
"668000","San Jose","12933","1026658","1260"
"669084","Santa Clara","912","126209","723"
"670280","Saratoga","105","30886","340"
"677000","Sunnyvale","878","152323","576"
