"geo_id","city","cases","population","rate"
"610345","Campbell","6246","42470","14707"
"617610","Cupertino","4098","60614","6761"
"629504","Gilroy","15229","55525","27427"
"643280","Los Altos","2440","30588","7977"
"643294","Los Altos Hills","696","8517","8172"
"644112","Los Gatos","4220","30922","13647"
"647766","Milpitas","10206","77457","13176"
"648956","Monte Sereno","345","3492","9880"
"649278","Morgan Hill","9431","43876","21495"
"649670","Mountain View","8243","80993","10177"
"0","Other/Unknown","15138","0",
"655282","Palo Alto","5375","67019","8020"
"668000","San Jose","188526","1026658","18363"
"669084","Santa Clara","16705","126209","13236"
"670280","Saratoga","2332","30886","7550"
"677000","Sunnyvale","16101","152323","10570"
