"geo_id","city","cases","population","rate"
"610345","Campbell","531","42470","1250"
"617610","Cupertino","199","60614","328"
"629504","Gilroy","2182","55525","3930"
"643280","Los Altos","178","30588","582"
"643294","Los Altos Hills","55","8517","646"
"644112","Los Gatos","262","30922","847"
"647766","Milpitas","800","77457","1033"
"648956","Monte Sereno","30","3492","859"
"649278","Morgan Hill","885","43876","2017"
"649670","Mountain View","798","80993","985"
"0","Other/Unknown","1190","0",
"655282","Palo Alto","396","67019","591"
"668000","San Jose","20248","1026658","1972"
"669084","Santa Clara","1418","126209","1124"
"670280","Saratoga","177","30886","573"
"677000","Sunnyvale","1327","152323","871"
