"geo_id","city","cases","population","rate"
"610345","Campbell","1361","42470","3205"
"617610","Cupertino","593","60614","978"
"629504","Gilroy","5284","55525","9516"
"643280","Los Altos","463","30588","1514"
"643294","Los Altos Hills","142","8517","1667"
"644112","Los Gatos","780","30922","2522"
"647766","Milpitas","2321","77457","2997"
"648956","Monte Sereno","61","3492","1747"
"649278","Morgan Hill","2366","43876","5392"
"649670","Mountain View","1961","80993","2421"
"0","Other/Unknown","3315","0",
"655282","Palo Alto","939","67019","1401"
"668000","San Jose","51782","1026658","5044"
"669084","Santa Clara","3400","126209","2694"
"670280","Saratoga","417","30886","1350"
"677000","Sunnyvale","3498","152323","2296"
