"geo_id","city","cases","population","rate"
"610345","campbell","6320","42470","14881"
"617610","cupertino","4163","60614","6868"
"629504","gilroy","15309","55525","27571"
"643280","los altos","2495","30588","8157"
"643294","los altos hills","710","8517","8336"
"644112","los gatos","4272","30922","13815"
"647766","milpitas","10277","77457","13268"
"648956","monte sereno","345","3492","9880"
"649278","morgan hill","9496","43876","21643"
"649670","mountain view","8344","80993","10302"
"0","other/unknown","15164","0",
"655282","palo alto","5448","67019","8129"
"668000","san jose","189663","1026658","18474"
"669084","santa clara","16836","126209","13340"
"670280","saratoga","2348","30886","7602"
"677000","sunnyvale","16244","152323","10664"
