"geo_id","city","cases","population","rate"
"610345","Campbell","346","42470","815"
"617610","Cupertino","115","60614","190"
"629504","Gilroy","1498","55525","2698"
"643280","Los Altos","120","30588","392"
"643294","Los Altos Hills","33","8517","387"
"644112","Los Gatos","169","30922","547"
"647766","Milpitas","534","77457","689"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","602","43876","1372"
"649670","Mountain View","560","80993","691"
"0","Other/Unknown","810","0",
"655282","Palo Alto","291","67019","434"
"668000","San Jose","13664","1026658","1331"
"669084","Santa Clara","952","126209","754"
"670280","Saratoga","107","30886","346"
"677000","Sunnyvale","936","152323","614"
